leaf_index	ID	Score	Score_smoothed	Normalized_Index	Normalized_Index_smoothed
15268	CAJOMV010000059.1_2	0.8508317929759706	0.8410061251857489	0.9054927032846886	0.8987593250621669
15269	JAIKZF010000093.1_7	0.8428835489833642	0.8409843789641552	0.8958726391509276	0.8987359262133644
15270	JAEEJW010000013.1_67	0.8417744916820702	0.8409082671885763	0.8947459649730998	0.8986526576843845
15271	JAGBMA010000224.1_15	0.8386321626617376	0.8409445108912328	0.8914326095507303	0.8986842918822074
15272	JAGBLA010000068.1_19	0.8393715341959335	0.8408430285237941	0.8921059473729824	0.8985727878708732
15273	JAFVBZ010000072.1_15	0.8408502772643253	0.8426733355079555	0.8937459583063887	0.8997657370003382
15274	DEWH01000005.1_30	0.8408502772643253	0.8426044724729078	0.8937526250175001	0.8996946254151498
15275	CACZGM010000014.1_5	0.8364140480591498	0.8424812438838751	0.8893992626617511	0.8857189766886027
15276	JAFPUE010000136.1_19	0.8365988909426988	0.8423471421840455	0.8896259308395389	0.8860364951452617
15277	JAGAWN010000196.1_19	0.8380776340110905	0.8423217715921859	0.8909592730618204	0.8838073299573631
15278	JAFZOA010000065.1_3	0.8364140480591498	0.8464897973977021	0.889479263195088	0.8840529525098794
15279	CAJTTE010000003.1_52	0.8290203327171903	0.8464136856221233	0.8832592217281449	0.8841919076846133
15280	JAAVIE010000054.1_12	0.8264325323475047	0.8089268239643364	0.8812525416836112	0.8843464185186071
15281	DNUB01000288.1_2	0.8221811460258781	0.809050052553369	0.878205854705698	0.8844466806249297
15282	JAFLUH010000017.1_3	0.8153419593345657	0.8092059004747927	0.8735458236388243	0.884564459187898
15283	JAMPBF010000006.1_20	0.8190388170055454	0.8094487332825923	0.8761658411056074	0.8847358328794087
15284	JAAVIF010000070.1_12	0.8147874306839188	0.8095973324634843	0.8732458216388109	0.8848381865029428
15285	JAAVIG010000060.1_25	0.8133086876155268	0.8099488963792542	0.8722458149720999	0.8850968810380304
15286	JAMPHV010000030.1_12	0.8099815157116452	0.8102787140734298	0.8701324675497837	0.8853313924053611
15287	CAJUFF010000005.1_24	0.8153419593345657	0.8106737704323875	0.8736258241721612	0.8856072112376173
15288	CAJUQV010000011.1_26	0.8083179297597044	0.8114892537421624	0.8690324602164015	0.8863880007566062
15289	WRLV01000006.1_46	0.8236598890942699	0.8124968286760176	0.8791858612390749	0.8873146736010922
15290	WRMK01000003.1_27	0.845841035120148	0.8430176506831938	0.8991993279955199	0.8985210228198907
15291	WRLY01000001.1_399	0.8377079482439926	0.8432097423072742	0.8905326035506903	0.888485661799837
15292	WRKM01000021.1_44	0.8373382624768947	0.8434235801529484	0.8902659351062341	0.8882691897684547
15293	WRCY01000005.1_25	0.8279112754158965	0.8136276321989055	0.8824125494169961	0.8886443556682534
15294	WQYC01000011.1_22	0.43900184842883544	0.8140299372983945	0.7752385015900106	0.8890340314687065
15295	WQXO01000003.1_147	0.8425138632162663	0.8358051538545178	0.8955059700398003	0.8966696379283051
15296	WRKZ01000060.1_1	0.7805914972273569	0.8105070494001668	0.8498056653711025	0.8891705029667517
15297	WRJN01000017.1_18	0.8489833641404807	0.8335036787358197	0.9029860199067994	0.8945625650576232
15298	WRGW01000103.1_30	0.844731977818854	0.8328331702366714	0.8979193194621298	0.8938370700249113
15299	WRLX01000003.1_14	0.8415896487985214	0.8322061541807111	0.8945326302175348	0.8931369346383878
15300	WRHO01000011.1_1	0.3878003696857671	0.8008988438258852	0.7743851625677505	0.8885761199192308
15301	CAKSPC010000014.1_32	0.8554528650646951	0.8225472074227103	0.911472743151621	0.8908454160936237
15302	JAFTXQ010000002.1_99	0.8578558225508318	0.8224239788336778	0.9145860972406483	0.8906727352038555
15303	JAFTVU010000007.1_85	0.8565619223659888	0.8223406183175673	0.9129860865739104	0.8903946941345621
15304	SVMX01000003.1_172	0.8515711645101665	0.8222645065419885	0.9066593777291848	0.8900128615236518
15305	SVMQ01000123.1_7	0.8536044362292053	0.8222463846906601	0.9090727271515143	0.8903177001572168
15306	JAGAKC010000056.1_3	0.8486136783733826	0.8221376535826901	0.9026060173734491	0.890531034912782
15307	JAFSHE010000044.1_1	0.84362292051756	0.8219346888478126	0.8966126440842939	0.890871298619115
15308	CAMCFA010000005.1_38	0.8408502772643253	0.8217136022616071	0.8936726244841632	0.8913086871559536
15309	JAGAJA010000028.1_33	0.8419593345656192	0.8214309013808853	0.8948459656397709	0.8918596712213377
15310	CAKSEC010000014.1_24	0.8441774491682071	0.821260555978399	0.8972059813732092	0.8923466025721217
15311	CAAGBS010000027.1_31	0.8397412199630315	0.8209379870247545	0.8925659504396696	0.8927962787725775
15312	DQFX01000036.1_38	0.8421441774491683	0.8207169004385488	0.8951059673731159	0.8933690930488555
15313	CAKSHG010000009.1_11	0.8419593345656192	0.8206661592548296	0.8949859665731105	0.8937779846636885
15314	CAKSLI010000009.1_22	0.8397412199630315	0.8203617121525136	0.8926259508396722	0.894147791050633
15315	CAKSPH010000014.1_10	0.8391866913123844	0.8203145953390599	0.8919726131507544	0.8946026960441174
15316	CAKSEY010000002.1_52	0.8371534195933457	0.8198832952774456	0.8901526010173401	0.8867159767993225
15317	CAKSGA010000001.1_45	0.8467652495378928	0.8196984523938968	0.9003660024400163	0.895453551389689
15318	JALEOL010000034.1_7	0.8415896487985214	0.819542604472473	0.8945459636397576	0.8955640096424171
15319	UQMF01000003.1_122	0.8425138632162663	0.819379507810518	0.8955659704398029	0.896205974706498
15320	CAKSHT010000005.1_2	0.8404805914972274	0.8193323909970643	0.8932526216841445	0.8966659777731852
15321	HF989405.1_14	0.5597042513863215	0.8138016019716574	0.7819852132347549	0.8838436700689114
15322	CAAFWX010000110.1_6	0.8691312384473199	0.8208546265086443	0.9261728411522744	0.8996952790142786
15323	SFHN01000041.1_4	0.865804066543438	0.820706027327752	0.9230128200854673	0.8995453433741847
15324	CAKSEE010000022.1_25	0.8580406654343808	0.8203508390417166	0.9148394322628818	0.8991236412164317
15325	CAKSIT010000006.1_81	0.8486136783733826	0.8205574281468595	0.902652684351229	0.8993384138900795
15326	CAJULF010000025.1_24	0.8508317929759706	0.8209126164328948	0.9055927039513597	0.8997526650177669
15327	CAJTMU010000192.1_1	0.4639556377079482	0.8083831684244863	0.7759385062567083	0.8838073299573631
15328	CAAGEB010000043.1_23	0.8493530499075785	0.8134500380558877	0.9034860232401549	0.8987041612957158
15329	JAGASH010000008.1_475	0.84362292051756	0.8137001196042186	0.8965659771065141	0.8990089999292806
15330	SFJQ01000001.1_113	0.8382624768946395	0.8140299372983945	0.8911392742618284	0.8843464185186071
15331	SFLN01000019.1_15	0.83271719038817	0.8141821608495525	0.8863659091060607	0.8844466806249297
15332	CALZUA010000008.1_69	0.8301293900184843	0.8145228516545251	0.8842125614170762	0.884564459187898
15333	DBIU01000098.1_14	0.8277264325323477	0.8152223551157985	0.8822858819058794	0.8847358328794087
15334	DPBR01000061.1_12	0.8266173752310537	0.8158566199122903	0.8813858759058394	0.8848381865029428
15335	JAFLUF010000014.1_29	0.83271719038817	0.8163894023413433	0.8864392429282862	0.8850968810380304
15336	JAFLUG010000027.1_7	0.8301293900184843	0.8167010981841907	0.8842058947059647	0.8853313924053611
15337	JAFLUE010000004.1_10	0.8301293900184843	0.8171758906889929	0.8841992279948533	0.8856072112376173
15338	JAAVIC010000020.1_58	0.8569316081330869	0.8176869268964517	0.9134460896405976	0.9032943879756584
15339	CAJTTH010000013.1_16	0.8597042513863217	0.8178101554854845	0.9162927752851686	0.9034253692410236
15340	JALEQE010000136.1_7	0.8637707948243993	0.818042115182487	0.9208128054187028	0.9036643250824287
15341	DKXD01000185.1_27	0.8604436229205176	0.8181907143633793	0.9172927819518797	0.9038100776880996
15342	DILZ01000089.1_6	0.8242144177449168	0.8157152694719292	0.8794925299501997	0.8882691897684547
15343	CAJUMS010000011.1_23	0.8537892791127542	0.8160922039795586	0.9093993959959733	0.9023668000923927
15344	JAMPFE010000001.1_107	0.8484288354898336	0.8157841325069771	0.9022860152401015	0.9020054904941195
15345	JAAVID010000089.1_31	0.8510166358595194	0.8221086586205648	0.9058260388402589	0.9021166023459765
15346	JAFLUD010000117.1_7	0.25083179297597047	0.8105070494001668	0.7718784791898613	0.8891705029667517
15347	JAFLUD010000143.1_1	0.24916820702402953	0.8000869848863761	0.7718384789231928	0.887641734605028
15348	WRBI01000020.1_20	0.8730129390018485	0.8390888333152117	0.9297795318635458	0.9069393795958639
15349	JAHDPQ010000148.1_8	0.8500924214417744	0.8384581928889857	0.9043393622624151	0.9062311395801462
15350	WRLK01000010.1_44	0.8536044362292053	0.8382588525243739	0.9089727264848433	0.9060029027644496
15351	WRLS01000015.1_9	0.8371534195933457	0.8377260700953209	0.890119267461783	0.8908454160936237
15352	DGGP01000025.1_48	0.8486136783733826	0.8377188213547895	0.9026660177734518	0.9054541409361029
15353	JAEEGU010000063.1_18	0.8467652495378928	0.8380921314921531	0.9004060027066847	0.9058906144341616
15354	JAILLO010000061.1_3	0.8406654343807765	0.8384147004457975	0.8935126234174895	0.8900128615236518
15355	DIEM01000059.1_26	0.8650646950092421	0.8386720307346598	0.922206148040987	0.9065851288681793
15356	NZ_RXYB01000017.1_22	0.8630314232902033	0.8384400710376573	0.9199527996853313	0.9063202905012832
15357	NZ_RXYA01000012.1_34	0.8630314232902033	0.8379978978652459	0.9199594663964427	0.9057964961596476
15358	NZ_WJBC01000014.1_44	0.8619223659889096	0.83769345076293	0.9189194594630631	0.9054307420873002
15359	JACQZP010000011.1_125	0.8646950092421443	0.8375883440252258	0.9217728118187455	0.9053123099252036
15360	JAKLQL010000391.1_8	0.8626617375231055	0.837193287666268	0.9196794645297636	0.9048408035138537
15361	PGZR01000021.1_15	0.8632162661737524	0.8369395817476714	0.9201394675964506	0.904534526962206
15362	NZ_AXAC01000024.1_42	0.8646950092421443	0.836486535464463	0.9217794785298569	0.9039994907155591
15363	JAHIQT010000079.1_9	0.8593345656192236	0.8357471639302672	0.9159594397295981	0.9032133416837157
15364	NZ_CP030040.1_1350	0.857301293900185	0.8354100974955603	0.9138460923072821	0.9028053651076627
15365	NZ_LKEU01000017.1_22	0.8591497227356748	0.8349751730636803	0.9158261055073701	0.9023045774553528
15366	NC_016894.1_2522	0.8606284658040666	0.835076655431119	0.9174661164407762	0.9024116369926125
15367	NZ_LGYO01000022.1_15	0.8526802218114604	0.8347033452937552	0.908052720351469	0.9019643137490198
15368	JAENWK010000036.1_2	0.8512014787430684	0.8343409082671885	0.9059993733291555	0.9015627424444268
15369	NZ_JAGSND010000003.1_242	0.8702402957486138	0.8338733645029176	0.9272861819078794	0.9010903209942969
15370	CP042469.1_2370	0.8621072088724584	0.8331557391903157	0.9190261268408456	0.9003045641219307
15371	DUPP01000110.1_50	0.85637707948244	0.8326120836504659	0.9126594177294516	0.8996895273419471
15372	DLFX01000359.1_9	0.8602587800369685	0.8320104381863652	0.9170727804852032	0.8996952790142786
15373	JAEZLP010000025.1_30	0.8615526802218115	0.8317893516001595	0.9185261235074901	0.8995453433741847
15374	CAKMKG010000008.1_3	0.8476894639556377	0.8318219709325504	0.9015060100400669	0.8991236412164317
15375	JAAYHT010000075.1_4	0.8685767097966728	0.8316516255300641	0.9257928386189241	0.8993384138900795
15376	JAAYSU010000049.1_2	0.8667282809611829	0.8307926497771012	0.9237794918632791	0.8997526650177669
15377	JAENWI010000336.1_2	0.823105360443623	0.8203689608930447	0.8788391922612817	0.8976959192799848
15378	JAKJCD010000082.1_1	0.111090573012939	0.8134500380558877	0.7492183281221875	0.8983778846107342
15379	JAFQMN010000003.1_40	0.8621072088724584	0.846101989779276	0.919032793551957	0.9016518933655637
15380	JAFPTG010000018.1_11	0.8604436229205176	0.8459968830415715	0.9172527816852112	0.9015380363973668
15381	JAFXJE010000042.1_3	0.846025878003697	0.8459207712659925	0.8994859965733105	0.8995782847702646
15382	DULI01000011.1_4	0.8500924214417744	0.8460729948171506	0.904486029906866	0.9016431351372407
15383	JAAYUL010000011.1_12	0.865804066543438	0.8461273603711357	0.9228328188854592	0.9017189526361548
15384	DFRY01000004.1_77	0.8600739371534197	0.845862781341742	0.9167461116407443	0.9014201271145729
15385	JAEWBE010000009.1_64	0.8537892791127542	0.8457105577905839	0.9094193961293076	0.9019162088531572
15386	JAEWDK010000024.1_532	0.8486136783733826	0.8455365880178319	0.9025126834178895	0.9022313743529532
15387	DDHX01000010.1_26	0.8543438077634012	0.8457431771229748	0.9102260681737878	0.9027415738327145
15388	NZ_SRMQ01000001.1_287	0.856192236598891	0.8458337863796164	0.9123927492849953	0.9032943879756584
15389	DENA01000011.1_79	0.8632162661737524	0.8458664057120074	0.9201261341742278	0.9034253692410236
15390	NZ_JAGFNZ010000004.1_130	0.8715341959334566	0.8457902939364286	0.9284795231968214	0.9036643250824287
15391	CCFG01000011.1_4	0.8713493530499076	0.8454930955746439	0.928246188307922	0.9038100776880996
15392	UREO01000152.1_1	0.734195933456562	0.8157152694719292	0.8266721778145187	0.900949405022177
15393	JAEWUH010000165.1_20	0.8434380776340112	0.8475191185531514	0.8965059767065113	0.90228941395557
15394	JAEZYP010000063.1_38	0.8380776340110905	0.8476387227719183	0.8909726064840432	0.9020054904941195
15395	DUNN01000022.1_26	0.8526802218114604	0.8472110470805697	0.9079527196847978	0.9021166023459765
15396	JAEZGM010000048.1_17	0.8491682070240295	0.8464716755463738	0.9032660217734785	0.9020664059329022
15397	LR778135.1_2541	0.84362292051756	0.8457866695661631	0.8967259781731878	0.9008241754291436
15398	JAEXDU010000228.1_8	0.8425138632162663	0.8450907904751551	0.8955126367509116	0.9002768515188794
15399	NZ_CBYL010000045.1_9	0.8408502772643253	0.8384581928889857	0.8936592910619404	0.9005879647040783
15400	KB911069.1_132	0.8399260628465803	0.8382588525243739	0.8926992846618977	0.9008036524165063
15401	NZ_FXLN01000004.1_848	0.8264325323475047	0.8377260700953209	0.8812058747058313	0.9012942439224104
15402	NZ_OEQH01000001.1_673	0.8367837338262478	0.8377188213547895	0.8898992659951066	0.9016073179049952
15403	JAEWYE010000028.1_16	0.8676524953789279	0.8461128628900727	0.9249261661744411	0.9058906144341616
15404	DIWE01000043.1_118	0.8632162661737524	0.8453227501721575	0.9201594677297849	0.9062779372777516
15405	DGYV01000011.1_31	0.8537892791127542	0.8452140190641875	0.9091793945292969	0.9065851288681793
15406	JAILBY010000231.1_7	0.8532347504621073	0.8451415316588742	0.9086993913292756	0.9063202905012832
15407	DHAI01000120.1_19	0.8404805914972274	0.8379978978652459	0.8932392882619218	0.9003320152853306
15408	DHNW01000032.1_117	0.8475046210720887	0.8452647602479069	0.9013060087067247	0.90054704939863
15409	CP101827.1_193	0.8565619223659888	0.8452683846181727	0.912879419196128	0.9053123099252036
15410	FXYJ02000006.1_188	0.844547134935305	0.8449748106266536	0.897725984839899	0.9001963281062397
15411	JAEZFF010000121.1_11	0.8497227356746766	0.8452720089884381	0.904059360395736	0.904534526962206
15412	DHOL01000002.1_15	0.8401109057301294	0.836486535464463	0.8928526190174602	0.9010590789559513
15413	JALCPO010000017.1_4	0.8269870609981516	0.8357471639302672	0.8816858779058527	0.9016350305080465
15414	JAEZCC010000013.1_35	0.8421441774491683	0.8469935848646298	0.8951526343508956	0.9024610490867326
15415	JAEZRH010000106.1_5	0.835120147874307	0.8349751730636803	0.8883059220394802	0.9023045774553528
15416	DHNP01000024.1_55	0.8643253234750462	0.847968540466094	0.9212861419076127	0.9035886383033404
15417	NZ_CP035283.1_2664	0.8415896487985214	0.847740205139357	0.8946526310175401	0.9019643137490198
15418	JALCPP010000003.1_77	0.8341959334565621	0.8343409082671885	0.8875725838172255	0.9015627424444268
15419	NZ_VWXL01000014.1_35	0.8273567467652496	0.8338733645029176	0.8819058793725292	0.9010903209942969
15420	DHOB01000064.1_15	0.833641404805915	0.8331557391903157	0.8872125814172095	0.9003045641219307
15421	JAEWRF010000236.1_3	0.8343807763401109	0.8326120836504659	0.8876592510616738	0.8996895273419471
15422	JAEYPT010000006.1_88	0.8256931608133088	0.8320104381863652	0.8806658711058074	0.8990622028983458
15423	DLGE01000013.1_56	0.8489833641404807	0.8499945634446016	0.903046020306802	0.905723685216725
15424	DCGS01000081.1_33	0.8632162661737524	0.8501504113660252	0.920079467196448	0.9059261702267557
15425	JAAYPE010000070.1_8	0.8390018484288354	0.8316516255300641	0.891885945906306	0.89862899739593
15426	RZYX01000002.1_22	0.8247689463955639	0.8307926497771012	0.8799858665724438	0.8977308214734503
15427	JAEYXR010000111.1_17	0.8650646950092421	0.8438585045848285	0.9219994799965333	0.9037652407878798
15428	DPJA01000003.1_62	0.8571164510166359	0.8434054583016203	0.9136194241294942	0.9032349104549585
15429	NZ_LRVM01000001.1_594	0.8595194085027726	0.846101989779276	0.9161927746184975	0.9035337359765404
15430	DFWH01000010.1_36	0.8567467652495379	0.8459968830415715	0.9132260881739211	0.9038523001918052
15431	RZZU01000003.1_66	0.8565619223659888	0.8459207712659925	0.9128060853739025	0.9040912560332103
15432	DCDZ01000042.1_4	0.8537892791127542	0.8460729948171506	0.9092927286181908	0.9043324341116525
15433	NZ_CP014223.1_291	0.8528650646950092	0.8461273603711357	0.9083527223514823	0.9046753122144999
15434	JAEZPX010000028.1_10	0.8523105360443624	0.845862781341742	0.9075927172847819	0.9049872097186531
15435	NZ_JANGAD010000002.1_427	0.8523105360443624	0.8457105577905839	0.9075860505736705	0.9053257740672519
15436	JALCQR010000004.1_192	0.844916820702403	0.8455365880178319	0.8980993206621377	0.90101855580998
15437	CAJMNV010000003.1_2	0.8591497227356748	0.8458482838606792	0.9157261048406989	0.9058959739470159
15438	JAHHTV010000029.1_7	0.8589648798521258	0.8462107208872458	0.9155994373295822	0.9062494403557463
15439	JAHHTU010000025.1_13	0.8578558225508318	0.8466311478380631	0.9145127634184228	0.906652449578422
15440	JAHHTW010000016.1_52	0.8593345656192236	0.8469899604943641	0.9159461063073754	0.907003301590638
15441	CALWSU010000002.1_108	0.85637707948244	0.8471965495995072	0.912632750885006	0.9072200350616717
15442	JANFXS010000004.1_128	0.866913123844732	0.8473379000398681	0.924039493596624	0.9073738922965368
15443	JAAVYN010000006.1_19	0.8419593345656192	0.8466021528759379	0.8950126334175561	0.90228941395557
15444	CALWGF010000006.1_67	0.8495378927911276	0.8476387227719183	0.9037793585290569	0.902432029285424
15445	CALWSS010000058.1_14	0.8162661737523106	0.8465477873219528	0.8741991613277422	0.902103138203928
15446	CALWEX010000082.1_9	0.8149722735674676	0.8464716755463738	0.8732791551943679	0.9014232643903901
15447	JAHZEA010000013.1_48	0.8142329020332717	0.8457866695661631	0.8727124847498984	0.9008241754291436
15448	CALWRF010000001.1_44	0.8081330868761554	0.8450907904751551	0.868812458749725	0.9002768515188794
15449	JAHHTX010000122.1_1	0.8554528650646951	0.8499075785582255	0.9113794091960613	0.9096881560909751
15450	JAGZLR010000002.1_17	0.8502772643253235	0.8497408575260049	0.9046593643957627	0.9008036524165063
15451	CAMBLO010000033.1_22	0.8609981515711647	0.8497191113044111	0.9177194514630097	0.9094482852107902
15452	CAKQVD010000005.1_27	0.8439926062846581	0.8462868326628248	0.8971726478176522	0.9016073179049952
15453	CAJTQX010000002.1_44	0.8279112754158965	0.8461128628900727	0.8824725498169987	0.9014616960191498
15454	CAJTKM010000001.1_91	0.8273567467652496	0.8453227501721575	0.8819192127947519	0.9006184224234697
15455	CALWJM010000012.1_52	0.8576709796672828	0.8506397013518902	0.9143060953739691	0.9103822783655159
15456	JAGZIY010000006.1_95	0.8500924214417744	0.8506469500924214	0.9045593637290915	0.9004130615772731
15457	JAGZIW010000007.1_46	0.8500924214417744	0.8508281686057046	0.9045660304402029	0.9003320152853306
15458	JAGZIN010000004.1_26	0.8499075785582256	0.8510130114892537	0.9042060280401869	0.90054704939863
15459	JAHHRJ010000005.1_21	0.8476894639556377	0.8452683846181727	0.9016926779511863	0.9005546311485213
15460	JAHHRO010000002.1_60	0.8415896487985214	0.8449748106266536	0.8946059640397602	0.9001963281062397
15461	CAJFUJ010000059.1_51	0.8597042513863217	0.8515494182885723	0.9163861092407283	0.9115059459873524
15462	CALWMO010000002.1_43	0.8726432532347504	0.8515602913993694	0.9293995293301955	0.9115166650130608
15463	DXIE01000010.1_8	0.8652495378927911	0.851121742597224	0.9222261481743211	0.9110311715803596
15464	JAGHIZ010000017.1_11	0.8667282809611829	0.8509187778623465	0.9238128254188361	0.9108088171568204
15465	CALWUO010000013.1_15	0.8643253234750462	0.8507121887572036	0.9212928086187241	0.910583717616941
15466	CALWBL010000002.1_255	0.8626617375231055	0.8505744626871081	0.9196727978186521	0.9104360042138844
15467	JALFLA010000004.1_17	0.8526802218114604	0.8502990105469177	0.9079260528403522	0.9101024072186624
15468	NZ_UWOD01000002.1_250	0.8504621072088725	0.8502011525497447	0.9051060340402269	0.903531644459329
15469	DXDO01000128.1_7	0.8500924214417744	0.849925700409554	0.9044126960846406	0.9038618427390824
15470	NZ_OMPN01000001.1_2757	0.8487985212569317	0.8486462977057736	0.9028926859512397	0.9042733487504298
15471	NZ_JNJN01000002.1_119	0.8467652495378928	0.8489036279946359	0.900426002840019	0.9045324354449945
15472	CALWUQ010000004.1_2	0.8580406654343808	0.8493675473886413	0.9146927646184307	0.9090484132639317
15473	CALWJK010000002.1_65	0.8576709796672828	0.8499945634446016	0.914386095907306	0.9090854069746086
15474	JAHZFK010000004.1_67	0.8569316081330869	0.8501504113660252	0.9133727558183721	0.9091085443837599
15475	CALWUN010000009.1_21	0.8421441774491683	0.8496429995288319	0.8952259681731212	0.9054388467164944
15476	DWZQ01000021.1_38	0.8528650646950092	0.8501069189228374	0.9082060547070314	0.9099076346783487
15477	DXDE01000127.1_6	0.511090573012939	0.8438585045848285	0.7783118554123695	0.9037652407878798
15478	CAJFRA010000011.1_42	0.8419593345656192	0.8434054583016203	0.8949526330175535	0.9032349104549585
15479	JAFTGG010000219.1_9	0.8719038817005547	0.8576311115943605	0.9288595257301715	0.9134174619987662
15480	JAFXPO010000051.1_8	0.8761552680221811	0.8574716393026711	0.9324395495969973	0.9132587681303497
15481	CACZPK010000109.1_8	0.868207024029575	0.8573919031568265	0.9254128360855739	0.9131909245408041
15482	SVMM01000010.1_85	0.8678373382624769	0.8573411619731072	0.9251061673744492	0.9131399438087757
15483	SVKM01000063.1_5	0.8696857670979667	0.8571164510166359	0.9267795118634125	0.9128977199717279
15484	JAFZQQ010000450.1_9	0.867097966728281	0.8569316081330871	0.9242594950633004	0.9127047775089742
15485	SVKP01000046.1_8	0.8676524953789279	0.8568627450980394	0.9248594990633271	0.9126319665660515
15486	CACZCL010000105.1_3	0.8689463955637708	0.8567793845819289	0.9260328402189348	0.9125449071621261
15487	JAFUVO010000049.1_10	0.8532347504621073	0.8566597803631618	0.9087327248848326	0.9058959739470159
15488	JAFXQD010000017.1_70	0.8776340110905732	0.8567830089521945	0.9337528916859446	0.9125679138514519
15489	JAFSOM010000300.1_2	0.8804066543438079	0.8563807038527056	0.9361529076860512	0.9121715713398874
15490	JAFXQV010000031.1_142	0.8761552680221811	0.8558841651263094	0.9324062160414403	0.9116779732779918
15491	JAFSRZ010000010.1_41	0.8698706099815158	0.855463738175492	0.9269995133300889	0.9112524802452932
15492	CAJOHW010000007.1_8	0.8635859519408504	0.8550686818165343	0.9204794698631324	0.910798882450066
15493	CAJOFP010000065.1_9	0.8293900184842884	0.8466021528759379	0.8836058907059381	0.9065810765535821
15494	JAFTBW010000200.1_11	0.8569316081330869	0.8555144793592112	0.9133394222628151	0.9112784934906103
15495	JAAWHG010000005.1_56	0.8317929759704251	0.8465477873219528	0.8855125700838006	0.9065822530320137
15496	JAETTP010000008.1_26	0.8635859519408504	0.852716465514117	0.9205061367075781	0.9096431884709298
15497	JAAWKH010000009.1_25	0.8628465804066545	0.8525352470008335	0.9197994653297689	0.9094414877798531
15498	JAETNY010000001.1_42	0.8508317929759706	0.8523177847848936	0.9055527036846912	0.9090463217467202
15499	CAJUJQ010000007.1_33	0.8476894639556377	0.8499075785582255	0.9015460103067354	0.909218610477011
15500	CAJUSB010000012.1_20	0.8469500924214418	0.8497408575260049	0.9004793365289102	0.9093031862042479
15501	QXXE01000088.1_8	0.8491682070240295	0.8497191113044111	0.9033260221734811	0.9093540362164506
15502	CAJUGU010000025.1_28	0.8428835489833642	0.8493639230183757	0.8959526396842645	0.9090214849798346
15503	CAJUDU010000020.1_11	0.8475046210720887	0.8494327860534233	0.9011860079067194	0.9091001783149143
15504	QZEE01000020.1_56	0.8619223659889096	0.8525569932224277	0.918932792885286	0.9098150850417435
15505	NZ_QWEO01000008.1_22	0.8548983364140481	0.8523504041172847	0.9108460723071488	0.9103822783655159
15506	CAJTCS010000001.1_368	0.8580406654343808	0.8506469500924214	0.9147260981739879	0.910390513714536
15507	CAJTXF010000001.1_49	0.8593345656192236	0.8508281686057046	0.9158861059073727	0.9106126066984239
15508	CAJUNQ010000109.1_21	0.8595194085027726	0.8510130114892537	0.9162527750185001	0.9108417585529003
15509	CAJUPK010000005.1_12	0.8526802218114604	0.8510673770432388	0.9079727198181321	0.9064821216455169
15510	NZ_QZDU01000008.1_92	0.8584103512014787	0.8512775905186475	0.9150527670184468	0.911177577785159
15511	JAETSR010000009.1_32	0.8554528650646951	0.8515494182885723	0.9113527423516157	0.9115059459873524
15512	CAJUDG010000006.1_133	0.8602587800369685	0.8515602913993694	0.9169327795518637	0.9115166650130608
15513	NZ_CP021422.1_2615	0.8502772643253235	0.851121742597224	0.9046393642624284	0.90506080498053
15514	NZ_RAZF01000001.1_212	0.8548983364140481	0.8509187778623465	0.9108860725738172	0.9108088171568204
15515	CAJUSM010000027.1_9	0.856192236598891	0.8507121887572036	0.9123327488849926	0.910583717616941
15516	CAJUNS010000002.1_15	0.857301293900185	0.8505744626871081	0.9137594250628338	0.9104360042138844
15517	CAJTCU010000001.1_134	0.8486136783733826	0.8502990105469177	0.9026593510623404	0.8990998502081519
15518	JAAWSH010000002.1_10	0.8476894639556377	0.8502011525497447	0.9014660097733985	0.8990706996870177
15519	CAJMOV010000018.1_18	0.8364140480591498	0.8271574064006378	0.8894392629284196	0.8990293922220921
15520	AP025583.1_3314	0.8421441774491683	0.8497698524881302	0.8950793005286702	0.8990327909375605
15521	JAGFXS010000035.1_8	0.844547134935305	0.8496864919720198	0.897692651284342	0.8989110907798209
15522	JHZO01000004.1_476	0.8290203327171903	0.8268638324091189	0.8833325555503704	0.898734749734933
15523	CAJUPG010000004.1_45	0.8598890942698707	0.8493747961291725	0.9165794438629591	0.9090854069746086
15524	CAJTOE010000088.1_12	0.8589648798521258	0.8494001667210321	0.9155661037740251	0.9091085443837599
15525	CAJUOA010000002.1_35	0.8693160813308689	0.8496429995288319	0.9263861759078393	0.9093637094835533
15526	CAJTPV010000029.1_29	0.865804066543438	0.8501069189228374	0.9229661531076874	0.9099076346783487
15527	JAAWQS010000008.1_17	0.8637707948243993	0.8503207567685116	0.9207328048853659	0.910153257230865
15528	JAAWKB010000012.1_16	0.8641404805914972	0.8572433039759342	0.9210594737298249	0.9129522301390507
15529	CAJUAC010000044.1_27	0.8617375231053606	0.8576311115943605	0.9186794578630524	0.9134174619987662
15530	CAJTWF010000037.1_20	0.8637707948243993	0.8574716393026711	0.9207661384409229	0.9132587681303497
15531	CAJTOM010000042.1_11	0.8720887245841037	0.8573919031568265	0.9289795265301769	0.9131909245408041
15532	JAAWUC010000001.1_37	0.8656192236598892	0.8573411619731072	0.9228128187521251	0.9131399438087757
15533	CAJUQS010000143.1_38	0.85637707948244	0.8571164510166359	0.9127527516850112	0.9128977199717279
15534	JAAWQM010000001.1_58	0.8602587800369685	0.8569316081330871	0.9169394462629751	0.9127047775089742
